sentence	sentence_id	locale	reason
من اونحوری فکر نمی کنم	77ecfdea756ee09795da0420987ad61a8f9f55c777c2239849576e0a3f723136	fa	grammar-or-spelling
کدوم رو انتخاب میکری؟	cf6099dc5f947b3000ba287e88ffdc4be994a017f49cbf379822fd102f17cafa	fa	grammar-or-spelling
مشکی در اعمال فشار ندارند	07c5ed144aad0f2633a2d28d49592b5b709b1ea42c3a0766c75d2ec5007655fe	fa	grammar-or-spelling
هاورد باهاتون صحبت کنم	3ce6d9b6640f5e504cc3f31701872107f115300c1e0720b18da52c266f4d78da	fa	difficult-pronounce
هاورد باهاتون صحبت کنم	3ce6d9b6640f5e504cc3f31701872107f115300c1e0720b18da52c266f4d78da	fa	grammar-or-spelling
هیچدوم. زده یه جای دیگه. آی آی گرفته بدجوری هم گرفته.	0f803ce898198f5d17b3283a1ac7a04cc6b1947ee6bb5bdd803bb41b09b7f0df	fa	grammar-or-spelling
من ماهی خال مخالی سرخ شده می خواهم.	5c682bedb515f713ee7bc2fdb94dcb18688157882c91f1c885e71ffff93a87fe	fa	grammar-or-spelling
دادشمم اومد	f52e92c50f75695491008192d1e6ff77058630bf366bd4f698ae707db057ee39	fa	grammar-or-spelling
صمیم گرفتم کارهای بزرگتر انجام دهم	86f4c91aab2e701694c904eae9445df4502df4cfe32189ca4f7c5e57329ab1a9	fa	grammar-or-spelling
گه تعرفه پایین بیاد تعداد زیادی از كاركنان بخش خودرو بیكار میشن	6914ee4558aa72d6e40518ecc6168c92039ae9ff02567008d5c0f3d61a06afea	fa	grammar-or-spelling
این ولین بار تو اینجا است؟	6183e4f198bea9738e300dd8126a1200417251d865dff3dc72adde98f4b71f3a	fa	grammar-or-spelling
تهیه کنده این فیلم کیست؟	541f013f9c1bb7dd9a0bfd86d1d13ab4858912f264fe5628d2e687bf279b59c6	fa	grammar-or-spelling
من ماهی خال مخالی سرخ شده می خواهم.	5c682bedb515f713ee7bc2fdb94dcb18688157882c91f1c885e71ffff93a87fe	fa	grammar-or-spelling
هزینه مبر این نامه ها چقدر می شود؟	11379a1cc53c4d9adfc0486dfb092851be53bb32c8e3dcbdbfa5bba08fff604e	fa	grammar-or-spelling
تو هم اون گرما رو درای	51f05d27bd5bdc08414d3850e8748b94aa87ace5428cf8ff53ff6a8ee2805485	fa	grammar-or-spelling
صمیم گرفتم کارهای بزرگتر انجام دهم	86f4c91aab2e701694c904eae9445df4502df4cfe32189ca4f7c5e57329ab1a9	fa	grammar-or-spelling
‏جنگ صلح است	36fbc781cb095343f60aa1b990ed12b5e4679dd7a630b059cb529e7b0affcb8a	fa	difficult-pronounce
صاحب من آدم خوب با هوشیه	e1556ca90b171e6e36438807265154774306f7e58f628649f322be9bbef74d78	fa	difficult-pronounce
‏وقتی بازیتو میزارن تو فیفا دی ولی بازهم کامبک میزنی و می بری	03e7071b616c5f5377c12107d201c0654bc4869218c706e6591b170ce4bf33e1	fa	difficult-pronounce
هاورد باهاتون صحبت کنم	3ce6d9b6640f5e504cc3f31701872107f115300c1e0720b18da52c266f4d78da	fa	difficult-pronounce
با امیر اِرز من آنهایی که بی‌ادبی را تجربه کرده بودند	98d493563ab493ccfdc47c00ee7128f63199c1d4cc632c6f1ad8de1797707534	fa	difficult-pronounce
 نام شما چیست؟ فین میرستاد: اوه، فین	f07d619151b8a41d710fa251ca84a2a67322554525da9c2d9a7aed95a57e3935	fa	difficult-pronounce
‏وقتی بازیتو میزارن تو فیفا دی ولی بازهم کامبک میزنی و می بری	03e7071b616c5f5377c12107d201c0654bc4869218c706e6591b170ce4bf33e1	fa	difficult-pronounce
 نام شما چیست؟ فین میرستاد: اوه، فین	f07d619151b8a41d710fa251ca84a2a67322554525da9c2d9a7aed95a57e3935	fa	difficult-pronounce
‏جنگ صلح است	36fbc781cb095343f60aa1b990ed12b5e4679dd7a630b059cb529e7b0affcb8a	fa	difficult-pronounce
با امیر اِرز من آنهایی که بی‌ادبی را تجربه کرده بودند	98d493563ab493ccfdc47c00ee7128f63199c1d4cc632c6f1ad8de1797707534	fa	difficult-pronounce
صاحب من آدم خوب با هوشیه	e1556ca90b171e6e36438807265154774306f7e58f628649f322be9bbef74d78	fa	difficult-pronounce
برای شهرداری کار می کنم.	ac72ba5dfae739a6b56cda33efbddc3ddaf60494abe183a434b6350e569f3b7b	fa	difficult-pronounce
چه مارک هایی با فیلتر دارید؟	8ba8ebeec555d26308536366944d9864b6824dc30cd8788c80c37e7698aed1e9	fa	offensive-language
می توانم پیاده بروم یا باید تاکسی بگیرم؟	7706ff2283250273dfed37f386ee9b93efe91e505a75e77b89b2060906e05db4	fa	different-language
من چند کارت پستال با منظره بیگ بن می گردم.	bee5f891c1b47c40d135a08d30f7bd80e26dd063a9431c22ac5b68cb198e79d3	fa	grammar-or-spelling
من چند کارت پستال با منظره بیگ بن می گردم.	bee5f891c1b47c40d135a08d30f7bd80e26dd063a9431c22ac5b68cb198e79d3	fa	grammar-or-spelling
مطمیئنم شما والدین فوق العاده ای خواهید بود.	9e8d2a0c6e98ec9814cb17249e5779f25c2f103624767f2d467b72ae275e0a16	fa	grammar-or-spelling
مطمیئنم شما والدین فوق العاده ای خواهید بود.	9e8d2a0c6e98ec9814cb17249e5779f25c2f103624767f2d467b72ae275e0a16	fa	grammar-or-spelling
من چند کارت پستال با منظره بیگ بن می گردم.	bee5f891c1b47c40d135a08d30f7bd80e26dd063a9431c22ac5b68cb198e79d3	fa	grammar-or-spelling
پجاه و چهار، پنجاه و پنج، پنجاه و شش.	bb035f2f3deaedea30d604a4af1eafc105a9a21127a21e7870232ca6c330d89d	fa	grammar-or-spelling
من هنوز پرداخت این ماه را دریافت نکرده ایم.	db3f63dcdf20d77201a5cf5a457c12167b96d4594c0558aef055f440597d3b49	fa	grammar-or-spelling
می خواهم بلیط برای ریگا بخرم، لطفا.	35b8affab54330a8450b23965f0be268f805f11c40d238e4c119449fff9e57c2	fa	different-language
من فکر می کنم اگر کسی می توانست مسیر را به من بگوید.	74cbb6d6d59e637bf44d9564944c62da9973525b633ae8c7ea2a1249a4d98123	fa	grammar-or-spelling
آیا بچه ها تو با تو هستند؟	4fdfdfccd3131dd254a1f70dde1cf6dd76cd22e17b9a01e8772864c8c819cc8f	fa	grammar-or-spelling
دریا خیلی متلاطم هست.	765231cbb33f1ff9cd6597e49e38999beeb6438e6baca46317bebc08e279e4ff	fa	grammar-or-spelling
ما از شنیدن از دست دادن شما بسیار متاسفیم.	6b6f6119b589fb178856557d4bf1e77634902017be4ecd36c85b8fe246e41ba8	fa	grammar-or-spelling
بله، من یک نوزاد دارم دارم.	39cfac472873e7f44fd064c41bc515bda0f6a070d4c92ee52df7434512dcca20	fa	grammar-or-spelling
آیا بچه ها تو با تو هستند؟	4fdfdfccd3131dd254a1f70dde1cf6dd76cd22e17b9a01e8772864c8c819cc8f	fa	grammar-or-spelling
او دوست پسرش زندگی می کند.	4dcc7917aa307b991984d7b563976c7650e06825a6a1651108ad903de982042a	fa	grammar-or-spelling
بله، من یک نوزاد دارم دارم.	39cfac472873e7f44fd064c41bc515bda0f6a070d4c92ee52df7434512dcca20	fa	grammar-or-spelling
من استقبال می کنم از فرصت برای بحث جزییات بیشتر.	6d91dc885d02f67ea2d95dd98174758facad410fe56e9d0b3b10b9309b1fc0c7	fa	grammar-or-spelling
من فکر می کنم اگر کسی می توانست مسیر را به من بگوید.	74cbb6d6d59e637bf44d9564944c62da9973525b633ae8c7ea2a1249a4d98123	fa	grammar-or-spelling
کدام اسب در این مسابقه محبوب دارد؟	7985a8546c9ac6b186e6de0068e07be484e0023c7edde6b2e194a3af42ac7759	fa	grammar-or-spelling
چقدر زود قبل از زمان خروج باید برسیم؟	8b8c8a5a9b2464ffe7deed27e94bf4d947d275a2b78765620a5a32119d314c96	fa	grammar-or-spelling
کدام اسب در این مسابقه محبوب دارد؟	7985a8546c9ac6b186e6de0068e07be484e0023c7edde6b2e194a3af42ac7759	fa	grammar-or-spelling
اخبار را برای من بفرستید، وقتی هیچ چیز بیشتری دانستید.	8bfab2ca0dc599fbf3d0c556ea4b4ba23ed2d1d2580172e3157dd74812c36261	fa	grammar-or-spelling
من اشکال نمی بینم که هرروز با قطار سفر کنم.	5cd06c5e0cae96aa43c8176da3b8dcd5426918f98a2b0d8093d20fec26b73fd2	fa	grammar-or-spelling
همه وعده ها را می خواهم.	a43f1c7c08db6746ed0c8cc374cc05aa8150ebbf591f4d3ea3c9e0b96d2e4cc2	fa	grammar-or-spelling
آن خیلی زیاد است.	82936162062899f4c1a5734d12c213ac6041458cfa0fee40ad46226ad8099506	fa	grammar-or-spelling
او سینه مرغ می خواهد.	9574d623b602935c852fde9589db4bb9262e7bc193f06b7dd592e7cb4ca979eb	fa	grammar-or-spelling
آن خیلی زیاد است.	82936162062899f4c1a5734d12c213ac6041458cfa0fee40ad46226ad8099506	fa	grammar-or-spelling
لبخندی عالی داری.	690c55899f6d4612c114496834a4e51ccad6f9a72f08135be5c2f68a1f1d0c6a	fa	grammar-or-spelling
بله، من یک نوزاد دارم دارم.	39cfac472873e7f44fd064c41bc515bda0f6a070d4c92ee52df7434512dcca20	fa	grammar-or-spelling
هیچ شیر سویا دارید؟	c12cd2f738d3656ac4a1b6250979cde43186e5ba815801ec9aabd50f2d4d1c5e	fa	grammar-or-spelling
رستوران کارکنان وجود دارد؟	f48a6be4da3d78ffb0343f7e58d0ee6a31f38f0fb18b522bd13c1ad443845df9	fa	grammar-or-spelling
زمین بسیار سفت است.	f5d32ebee3cffd597a9ad1a2a49f7b4cd8a9ea7d3783dfb287c3ec37fa85fb1d	fa	grammar-or-spelling
شورای قیمومت سازمان ملل متحد	50f8f8b29a651f1e1678c0f28ad1e14cf4b7775f682e3621ad88951b0f1fbcdb	fa	grammar-or-spelling
بله، من یک نوزاد دارم دارم.	39cfac472873e7f44fd064c41bc515bda0f6a070d4c92ee52df7434512dcca20	fa	grammar-or-spelling
او تارت بلوبری می خورد.	33af65c7c5d476a6369226a7fc4e6e2702990cb8b9cc65081720dbd715743b28	fa	grammar-or-spelling
رد و برق است.	431643e3b326c9b6bd858120b09134ca1c1e2add3dfa592bc71326cab1cad604	fa	grammar-or-spelling
دکتری دارید که خمری صحبت کند؟	410b3cd89562eb38e747789a43beca986211e075a570d7db1b819e524c2a1317	fa	grammar-or-spelling
تهیه کنده این فیلم کیست؟	541f013f9c1bb7dd9a0bfd86d1d13ab4858912f264fe5628d2e687bf279b59c6	fa	grammar-or-spelling
به من نشان دهید، لطفا، یک راهنمای سفر.	3f3933147cf980d83c9c7efc4c60c8f789faaff27e8487ecf3eaf939f536feb2	fa	grammar-or-spelling
این ولین بار تو اینجا است؟	6183e4f198bea9738e300dd8126a1200417251d865dff3dc72adde98f4b71f3a	fa	grammar-or-spelling
شورای قیمومت سازمان ملل متحد	50f8f8b29a651f1e1678c0f28ad1e14cf4b7775f682e3621ad88951b0f1fbcdb	fa	grammar-or-spelling
شورای قیمومت سازمان ملل متحد	50f8f8b29a651f1e1678c0f28ad1e14cf4b7775f682e3621ad88951b0f1fbcdb	fa	grammar-or-spelling
تهیه کنده این فیلم کیست؟	541f013f9c1bb7dd9a0bfd86d1d13ab4858912f264fe5628d2e687bf279b59c6	fa	grammar-or-spelling
آیا بچه ها تو با تو هستند؟	4fdfdfccd3131dd254a1f70dde1cf6dd76cd22e17b9a01e8772864c8c819cc8f	fa	grammar-or-spelling
او دوست پسرش زندگی می کند.	4dcc7917aa307b991984d7b563976c7650e06825a6a1651108ad903de982042a	fa	grammar-or-spelling
این خیابان فقط عابران پیاده است.	52837908978c394712519751e08eb9789a887a3aafa4d02907a19bbe1a40b6c4	fa	grammar-or-spelling
این ولین بار تو اینجا است؟	6183e4f198bea9738e300dd8126a1200417251d865dff3dc72adde98f4b71f3a	fa	grammar-or-spelling
او دوست پسرش زندگی می کند.	4dcc7917aa307b991984d7b563976c7650e06825a6a1651108ad903de982042a	fa	grammar-or-spelling
او افزودن عالی در برنامه شما خواهد بود.	68dd7670adc8458fc1b8234efac26d15d7f7e2e0bf2ae670f2b3cd2589c0bb4e	fa	grammar-or-spelling
پدر من کاری سبزیجات دوست دارد.	882acd13b5996dfcd16da66bb77e6858350049352346a2100446b28f944c056a	fa	grammar-or-spelling
او افزودن عالی در برنامه شما خواهد بود.	68dd7670adc8458fc1b8234efac26d15d7f7e2e0bf2ae670f2b3cd2589c0bb4e	fa	grammar-or-spelling
چه کسی می پردازد وقتی برای شام بیرون می روی؟	8c14d9a6aeabe1a5ec2d94cce72a9ff5c4d5fe2f361010258fb329cd6aaf85a1	fa	grammar-or-spelling
تهیه کنده این فیلم کیست؟	541f013f9c1bb7dd9a0bfd86d1d13ab4858912f264fe5628d2e687bf279b59c6	fa	grammar-or-spelling
جایی که این کار هیچ نفعتی برایمان ندارد	e19d700a2fa2c7a333fff00df8e7217cc8bf39ca355d0ed7c27fda5cc95b0988	fa	grammar-or-spelling
جایی که این کار هیچ نفعتی برایمان ندارد	e19d700a2fa2c7a333fff00df8e7217cc8bf39ca355d0ed7c27fda5cc95b0988	fa	grammar-or-spelling
عسل تنها غذایی فاسد نشدنی است	8bd37f7e066bd42a793fd13be4c7a885304ffbab36ebf19c749441d86b5b143b	fa	grammar-or-spelling
مینوانید به به من یک شهر گردشگری معرفی کنید؟	d1e7cb494f2898f60201938fd5fb2b45b7c51961f14574d9fa1e9697bab7f066	fa	grammar-or-spelling
بهداشت دهان دندان	f909c5cae71833687ac525d855fcc179551f78c48d6192ca3928a00d95b6d35e	fa	grammar-or-spelling
برای جایگزین کردنش دهها سال طول می‌شد	9dec69ff7ec85f9b640766e42f26ad338e7e099381b7f62a358b28cb0f76cafd	fa	grammar-or-spelling
راهکاریی دفاعی برای جلوگیری از دست دادن خون اضافی پس از جراحت	ec35cb0d1d73e5f4e10c127fc6d22da297363912e69f85080022ffa1270000b1	fa	grammar-or-spelling
موقع خورد غذا، آب دهانم از بزاقم به بیرون ترشح نمی‌کرد	19890aaf5358c2d547ff61072128916e8ecdbc9c4529b3f0b57b51c2b2edd630	fa	grammar-or-spelling
خب، چرا دستمال توالت را از راه‌رو بهداشت مقعدی نمی‌خرم؟	d862661e3db9e85b18c46302c93558e685ce2661db329a32e3159eb02725c1be	fa	offensive-language
خب، چرا دستمال توالت را از راه‌رو بهداشت مقعدی نمی‌خرم؟	d862661e3db9e85b18c46302c93558e685ce2661db329a32e3159eb02725c1be	fa	different-language
در مراحل مختلف زندگی ما و چیزهای مختلفی که انجام می‌دهیم	e969c212a14b627347de2cc6d7048d2889389c09589daebb1ad28fcc23c603f5	fa	different-language
عسل تنها غذایی فاسد نشدنی است	8bd37f7e066bd42a793fd13be4c7a885304ffbab36ebf19c749441d86b5b143b	fa	grammar-or-spelling
راهکاریی دفاعی برای جلوگیری از دست دادن خون اضافی پس از جراحت	ec35cb0d1d73e5f4e10c127fc6d22da297363912e69f85080022ffa1270000b1	fa	grammar-or-spelling
و چشمان مهربانش بر بندرگاهی پل‌زده فرومی‌نگرد	14ee305ceedbf406189c7786e4b4b355fbd0abd3da21363d6564f41bfea44824	fa	different-language
ما خب شاید اهمیتی به سلامتتان ندهید	c4c7c25330d71f78dad2b48a1a9bfc7733292d6bbefa89cb97aa580173645cc4	fa	grammar-or-spelling
و برای ایجاد عدالت بهداشتی حمایت جلب کنم	17c70778bf318be04a621aebb0ced1c6bed31e8947431fb940fe9e9a26220837	fa	different-language
با شیر مادر و بهای بزرگ یک بچه تا موقعی که مستقل شود	c9bcc73dfc0e5f7acd8d7a9184db5948d30c297655c7726fd70268cb8851d26c	fa	grammar-or-spelling
جایی که این کار هیچ نفعتی برایمان ندارد	e19d700a2fa2c7a333fff00df8e7217cc8bf39ca355d0ed7c27fda5cc95b0988	fa	different-language
جایی که این کار هیچ نفعتی برایمان ندارد	e19d700a2fa2c7a333fff00df8e7217cc8bf39ca355d0ed7c27fda5cc95b0988	fa	grammar-or-spelling
مینوانید به به من یک شهر گردشگری معرفی کنید؟	d1e7cb494f2898f60201938fd5fb2b45b7c51961f14574d9fa1e9697bab7f066	fa	grammar-or-spelling
راهکاریی دفاعی برای جلوگیری از دست دادن خون اضافی پس از جراحت	ec35cb0d1d73e5f4e10c127fc6d22da297363912e69f85080022ffa1270000b1	fa	grammar-or-spelling
پس حال بیاید تا وارد این مسابقه با اراده سیاسی و انرژی شویم	5209e078a00505292c67f92bb8fead36eeaf30bd2e5475f9870cd1a6b2d51471	fa	grammar-or-spelling
موقع خورد غذا، آب دهانم از بزاقم به بیرون ترشح نمی‌کرد	19890aaf5358c2d547ff61072128916e8ecdbc9c4529b3f0b57b51c2b2edd630	fa	grammar-or-spelling
مینوانید به به من یک شهر گردشگری معرفی کنید؟	d1e7cb494f2898f60201938fd5fb2b45b7c51961f14574d9fa1e9697bab7f066	fa	grammar-or-spelling
بهداشت دهان دندان	f909c5cae71833687ac525d855fcc179551f78c48d6192ca3928a00d95b6d35e	fa	grammar-or-spelling
به این زودی نگو دیره منو دسته خدا نسپار	65845440ca7189fa1f5a8a53c996ff04bd0aef3e1b54f363b349b9a8b2468f2a	fa	grammar-or-spelling
من واسه همه سایه بونم ، بدون این که بدونم	4bc6c2f0706731762092ae3b44d96e53e750b99446d2b90b4235c2301495d4f2	fa	grammar-or-spelling
یست و پنج درصد از کودکان زیمباوه در مقابل بیماری ها ایمن شده بودند	7ff76180a6b8f34a5a6def2a0e801cafa8869213a51365dda942a5732dc91bdc	fa	grammar-or-spelling
برای جایگزین کردنش دهها سال طول می‌شد	9dec69ff7ec85f9b640766e42f26ad338e7e099381b7f62a358b28cb0f76cafd	fa	grammar-or-spelling
انسانها، برخی نخستیان، برخی خفاشها، ماده فیل و موش خاردار قاعده می‌شوند	3401eb3b0aea1dc8176c3b0db00e562b69964d358b4995e11557767112b74f11	fa	grammar-or-spelling
هنورم میشه عاشق بود، تو باشی کار سختی نیست	7e462b0ded92e31904cad49d0f4c8abb0b3e60091a7a81b90e0314a86b3b7006	fa	grammar-or-spelling
مینوانید به به من یک شهر گردشگری معرفی کنید؟	d1e7cb494f2898f60201938fd5fb2b45b7c51961f14574d9fa1e9697bab7f066	fa	grammar-or-spelling
برای جایگزین کردنش دهها سال طول می‌شد	9dec69ff7ec85f9b640766e42f26ad338e7e099381b7f62a358b28cb0f76cafd	fa	grammar-or-spelling
ایده‌ای بود که زنان به آب و تاب می‌دادند	4f71617b570f154e808f67089291326d593d125cfc7e850fb8887afab0e4d15e	fa	grammar-or-spelling
موقع خورد غذا، آب دهانم از بزاقم به بیرون ترشح نمی‌کرد	19890aaf5358c2d547ff61072128916e8ecdbc9c4529b3f0b57b51c2b2edd630	fa	grammar-or-spelling
از من به در به جوال کاه	a42c711244a44e0bac8f0bbf7331c63be2e8d512b34dd438ef9b3112d78d6efb	fa	grammar-or-spelling
خودتو بلرزون بابا	42f436a551f67de0fcca6ce700842afa1dffc0b94b56ba9dbcb98b8a68ff8a33	fa	offensive-language
ﺑﻌﻀﯽ وقت‌ها ﺩﻟﻢ می‌خواست ﮐﻪ ﺍﺧﺘﺎﭘﻮﺱ ﺑﻮﺩﻡ	1034a288a16433bba277aca7ab68ff0427fed2dbf589b7621f114d8769fcfe0f	fa	grammar-or-spelling
اعصابم داغونه وینستون لایتم کو؟	7c8cd6cdf87130803662bfae41c388b5a878ef0fede91cd5298b0cd45df66d14	fa	This content is about an informal music. it never use in daily conersation
آلت زنانه آلت تناسلی زن فرج یا به زبان عامیانه کس	727941b2763f4a69200a4bcb67f557e662d0a1acf9076c47c9aef95c72fc35cb	fa	offensive-language
خانم پا نمیدی؟ واسه رزمنده میخوام	9291ecb6f4dd9cbcaadc3e206c49bbf3b86621cdbf3acaea02db5001846273a3	fa	offensive-language
مینوانید به به من یک شهر گردشگری معرفی کنید؟	d1e7cb494f2898f60201938fd5fb2b45b7c51961f14574d9fa1e9697bab7f066	fa	grammar-or-spelling
آنگاه كه شقى‌ترينشان برپا خاست	ed674047c6d70c0f1fdbc72decad8e8bbc276e6dbd4dd12735e9183925150a18	fa	grammar-or-spelling
آنگاه كه شقى‌ترينشان برپا خاست	ed674047c6d70c0f1fdbc72decad8e8bbc276e6dbd4dd12735e9183925150a18	fa	offensive-language
مسیر جاده رمانتیک مسیر شراب و جاده دژها در آلمان	38df7e83e9ec4a3e47c6e60fdaa059dc8ffaec4308685db508a729f0e5824ba1	fa	grammar-or-spelling
من نیمه شب به اتاق آمدم، و لباس زیرت را پایین کشیدم	581a0aa6ea1739c4815074a9be3190ff737401c6c55cf80a3b3617bc8dcc62ab	fa	offensive-language
یست و پنج درصد از کودکان زیمباوه در مقابل بیماری ها ایمن شده بودند	7ff76180a6b8f34a5a6def2a0e801cafa8869213a51365dda942a5732dc91bdc	fa	grammar-or-spelling
زنهار! ماده‌شتر خدا و نوبت‌ آب‌خوردنش را حرمت نهيد	bf4deb952d497bdfb2f87e95756f6a7bcc9e013fe9018d7400091dc5a01e9de9	fa	difficult-pronounce
لیکن گزندگی سوزش فراق و اَلَم هجران بار آورده است	d7661cff216377a177ff9b78f6612129790d28d78cf71d17003a9ad45c36ba6e	fa	difficult-pronounce
از من به در به جوال کاه	a42c711244a44e0bac8f0bbf7331c63be2e8d512b34dd438ef9b3112d78d6efb	fa	difficult-pronounce
لیکن گزندگی سوزش فراق و اَلَم هجران بار آورده است	d7661cff216377a177ff9b78f6612129790d28d78cf71d17003a9ad45c36ba6e	fa	difficult-pronounce
از من به در به جوال کاه	a42c711244a44e0bac8f0bbf7331c63be2e8d512b34dd438ef9b3112d78d6efb	fa	difficult-pronounce
آنگاه كه شقى‌ترينشان برپا خاست	ed674047c6d70c0f1fdbc72decad8e8bbc276e6dbd4dd12735e9183925150a18	fa	difficult-pronounce
قاف، سوگند به قرآن باشكوه	39eb3535ee49824113c8fa47711a48a734d0c8d4bbc2600d81437e3eb583ddc3	fa	difficult-pronounce
از من به در به جوال کاه	a42c711244a44e0bac8f0bbf7331c63be2e8d512b34dd438ef9b3112d78d6efb	fa	difficult-pronounce
زنهار! ماده‌شتر خدا و نوبت‌ آب‌خوردنش را حرمت نهيد	bf4deb952d497bdfb2f87e95756f6a7bcc9e013fe9018d7400091dc5a01e9de9	fa	difficult-pronounce
گر یک نفست ز زندگانی گذرد مگذار که جز به شادمانی گذرد	76f210c8d485d46c26181d74164e854ef1c00b732861b8bfd4b4d1276f3fc73a	fa	difficult-pronounce
همه پستانداران ورتاک دارند	2855e3802725e044aa2a323538717ac46acb69c3069ff21a3c7d222400ad157c	fa	difficult-pronounce
اول پیاله و بد مستی	c322f0e72962930c5c39fd4b0904123b4a78bf1d2f2bfd4c5aaf205ecc48fb7f	fa	grammar-or-spelling
دکتر ویلیام هالستد با عجله برای کمک به خواهرش مینی شتافت	509110a5e11d5caa674bfe23a27b25c1b4557c70ef997fa206d0ab4272f365cf	fa	difficult-pronounce
زنهار! ماده‌شتر خدا و نوبت‌ آب‌خوردنش را حرمت نهيد	bf4deb952d497bdfb2f87e95756f6a7bcc9e013fe9018d7400091dc5a01e9de9	fa	difficult-pronounce
هشدار که سرمایه‌ی سودای جهان عمرست چنانش گذرانی گذرد	348585b31c4807c0521b05e8ab3ce052fb6c5322b6a8b21b3e6c306fb6251964	fa	difficult-pronounce
از من به در به جوال کاه	a42c711244a44e0bac8f0bbf7331c63be2e8d512b34dd438ef9b3112d78d6efb	fa	difficult-pronounce
مسیر جاده رمانتیک مسیر شراب و جاده دژها در آلمان	38df7e83e9ec4a3e47c6e60fdaa059dc8ffaec4308685db508a729f0e5824ba1	fa	grammar-or-spelling
فیاتا	faeb32ace46d59cca25ef9101c43b5c93f8f4dc3220eaaa9ddb86a9e20710730	fa	different-language
آنگاه كه شقى‌ترينشان برپا خاست	ed674047c6d70c0f1fdbc72decad8e8bbc276e6dbd4dd12735e9183925150a18	fa	difficult-pronounce
سرخاب قرمز زرشکی رو روی لبهام	86e8277b1326a6b2d9da9572e3170d728e6f99f802e79567fb41fa94958946df	fa	difficult-pronounce
عشق توئه عاشق کش شیرین زبانم	4f93a0df76364ef573f2a53462c67a687cea8bb3da0d76544cdee320ceac190a	fa	difficult-pronounce
کرکس نشسته درخشان‌ترین ستاره در صورت فلکی شَلیاق است	fb2b269ec9f6d2457bf2e9635e0570417208b18178281aacc6db29e75b37fa3f	fa	difficult-pronounce
از درد لاعلاجی بخرم میگه خانم‌باجی	e0c284594057531f09dea83d43498474dd16b76925ea4d89ee9cd489ffe684a0	fa	difficult-pronounce
زنهار! ماده‌شتر خدا و نوبت‌ آب‌خوردنش را حرمت نهيد	bf4deb952d497bdfb2f87e95756f6a7bcc9e013fe9018d7400091dc5a01e9de9	fa	difficult-pronounce
اندونزی در جزیره گینه نو و برنئو با مالزی مرز مشترک دارد	6ca3e1c42a7cd8ddb997c92708950a032f6f1c53dbccb9092c7a2f59f3fdf470	fa	difficult-pronounce
کرکس نشسته درخشان‌ترین ستاره در صورت فلکی شَلیاق است	fb2b269ec9f6d2457bf2e9635e0570417208b18178281aacc6db29e75b37fa3f	fa	difficult-pronounce
از درد لاعلاجی بخرم میگه خانم‌باجی	e0c284594057531f09dea83d43498474dd16b76925ea4d89ee9cd489ffe684a0	fa	difficult-pronounce
!از سه چیز باید حذر کرد، دیوار شکسته، سگ درنده، زن سلیطه	472fb4ebdca495da76f3bbd4a76a54b02bed0add4cb2b8bca303613e5a2b5fd9	fa	offensive-language
از درد لاعلاجی بخرم میگه خانم‌باجی	e0c284594057531f09dea83d43498474dd16b76925ea4d89ee9cd489ffe684a0	fa	difficult-pronounce
هر كس از خِسّت نفس خود مصون ماند، ايشانند كه رستگارانند	a3b2a6cf644822c384fff8c35f0e9080db6a710e842f3a77d81488221ffb77ac	fa	difficult-pronounce
حکمت، تو را از زنا و سخنان فریبندهٔ زنان بدکاره محافظت می‌کند	fcba117cea9558c90e75c90425f03dfe2deefad32098c8af4429d8bdf52d9b01	fa	offensive-language
یونیدو	661fe433618cede8d738e53643928bb2bcf98b146eff0d218b3122376f9c5dcb	fa	different-language
یاشار این زنتو بردار ببر داره زیادی حرف میزنه	ba4b2a64eb8d021c01c3ca637ec666e2ba9ff65d7cbcabbe35c1003605053d7e	fa	offensive-language
یونیدو	661fe433618cede8d738e53643928bb2bcf98b146eff0d218b3122376f9c5dcb	fa	different-language
یست و پنج درصد از کودکان زیمباوه در مقابل بیماری ها ایمن شده بودند	7ff76180a6b8f34a5a6def2a0e801cafa8869213a51365dda942a5732dc91bdc	fa	grammar-or-spelling
همه پستانداران ورتاک دارند	2855e3802725e044aa2a323538717ac46acb69c3069ff21a3c7d222400ad157c	fa	difficult-pronounce
گر عاشق و میخواره به دوزخ باشند فردا بینی بهشت همچون کف دست	0c733f9ca26484b42d07e2f215f31fdfd8200049661d6bbd56ee90918e27f1ed	fa	difficult-pronounce
گر من را مخیر کنند که کشور ما	9d7b956b118f4f5a97c2aada44c709a0f0da893e1e50503b5f3e0d4e419fdf7d	fa	difficult-pronounce
که دو شهر خواهر را فراگرفته	327b1eaaec5b22060444d69c3c2ee4969d9ee567b0eb0b9dc9c6c8f4c833e974	fa	difficult-pronounce
مدیرعاملان و تیمهای رهبری هستند که در آن صنعت کار می‌کنند	ad64cb683b2d7d632d9cc855607b4fc408b83f398c5bc362002228cacdaa47db	fa	grammar-or-spelling
عشق توئه عاشق کش شیرین زبانم	4f93a0df76364ef573f2a53462c67a687cea8bb3da0d76544cdee320ceac190a	fa	difficult-pronounce
آیا باید زخم فَلاخُن و تیربختِ ستم پیشه را تاب آورد	2a49e282c8d56b603ff9f2d4e4e316f88b69a33d8cd95dcbabf3120872885e21	fa	difficult-pronounce
